InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV01145,2024-10-26 18:00:00,651000,ZaloPay,2024-10-26 18:00:00,Đã thanh toán,BKG01187,,CRT0016,EMP0016
INV01146,2024-11-05 19:00:00,549000,Chuyển khoản ngân hàng,2024-11-05 19:00:00,Chưa thanh toán,BKG00734,DSC054,CRT0003,EMP0088
INV01147,2024-05-16 21:00:00,811000,Tiền mặt,2024-05-16 21:00:00,Đã thanh toán,BKG00200,,CRT0030,EMP0009
INV01148,2024-05-31 20:00:00,425000,VNPay,2024-05-31 20:00:00,Đã thanh toán,BKG00490,,CRT0001,EMP0108
INV01149,2024-05-16 19:00:00,410000,Chuyển khoản ngân hàng,2024-05-16 19:00:00,Đang xử lý,BKG01134,DSC019,CRT0072,EMP0017
INV01150,2024-04-03 17:00:00,1310000,MoMo,2024-04-03 17:00:00,Đã thanh toán,BKG00016,,CRT0084,EMP0046
INV01151,2024-08-10 11:00:00,863000,Tiền mặt,2024-08-10 11:00:00,Đã thanh toán,BKG00582,DSC055,CRT0068,EMP0052
INV01152,2024-11-25 17:00:00,670000,Tiền mặt,2024-11-25 17:00:00,Đã thanh toán,BKG00580,,CRT0074,EMP0060
INV01153,2024-01-20 20:00:00,1063000,Thẻ Visa/Master,2024-01-20 20:00:00,Đang xử lý,BKG01337,DSC057,CRT0044,EMP0079
INV01154,2024-09-14 14:00:00,983000,Tiền mặt,2024-09-14 14:00:00,Hủy,BKG01214,DSC024,CRT0032,EMP0087
INV01155,2024-12-05 20:00:00,647000,Chuyển khoản ngân hàng,2024-12-05 20:00:00,Đã thanh toán,BKG00428,DSC026,CRT0080,EMP0060
INV01156,2024-05-16 18:00:00,779000,MoMo,2024-05-16 18:00:00,Đã thanh toán,BKG00516,DSC023,CRT0011,EMP0091
INV01157,2024-02-22 08:00:00,611000,ZaloPay,2024-02-22 08:00:00,Đã thanh toán,BKG00101,,CRT0108,EMP0076
INV01158,2024-01-28 17:00:00,399000,Tiền mặt,2024-01-28 17:00:00,Đã thanh toán,BKG00125,,CRT0093,EMP0099
INV01159,2024-10-31 07:00:00,238000,ShopeePay,2024-10-31 07:00:00,Chưa thanh toán,BKG01143,,CRT0059,EMP0064
INV01160,2024-09-15 18:00:00,468000,Tiền mặt,2024-09-15 18:00:00,Hủy,BKG00076,,CRT0075,EMP0019
INV01161,2024-12-22 19:00:00,305000,Chuyển khoản ngân hàng,2024-12-22 19:00:00,Đã thanh toán,BKG00188,DSC013,CRT0061,EMP0124
INV01162,2024-07-21 20:00:00,846000,MoMo,2024-07-21 20:00:00,Đã thanh toán,BKG00596,DSC007,CRT0101,EMP0041
INV01163,2024-09-12 07:00:00,621000,Chuyển khoản ngân hàng,2024-09-12 07:00:00,Hủy,BKG00888,DSC038,CRT0077,EMP0095
INV01164,2024-08-30 11:00:00,942000,Thẻ Visa/Master,2024-08-30 11:00:00,Đã thanh toán,BKG00746,,CRT0030,EMP0110
INV01165,2024-08-04 09:00:00,458000,Tiền mặt,2024-08-04 09:00:00,Đã thanh toán,BKG01109,DSC019,CRT0099,EMP0121
INV01166,2024-05-13 09:00:00,517000,Chuyển khoản ngân hàng,2024-05-13 09:00:00,Đã thanh toán,BKG00729,DSC030,CRT0098,EMP0065
INV01167,2024-01-29 18:00:00,179000,Chuyển khoản ngân hàng,2024-01-29 18:00:00,Đã thanh toán,BKG00319,,CRT0047,EMP0051
INV01168,2024-11-28 20:00:00,1132000,Chuyển khoản ngân hàng,2024-11-28 20:00:00,Đã thanh toán,BKG00225,DSC009,CRT0009,EMP0085
INV01169,2024-12-03 21:00:00,730000,Tiền mặt,2024-12-03 21:00:00,Đã thanh toán,BKG00565,,CRT0032,EMP0065
INV01170,2024-01-29 18:00:00,322000,VNPay,2024-01-29 18:00:00,Đã thanh toán,BKG00375,DSC009,CRT0047,EMP0003
INV01171,2024-04-29 07:00:00,379000,Tiền mặt,2024-04-29 07:00:00,Chưa thanh toán,BKG00964,DSC044,CRT0036,EMP0125
INV01172,2024-07-16 17:00:00,444000,Tiền mặt,2024-07-16 17:00:00,Đã thanh toán,BKG01041,,CRT0025,EMP0030
INV01173,2024-02-05 18:00:00,725000,Chuyển khoản ngân hàng,2024-02-05 18:00:00,Chưa thanh toán,BKG00339,,CRT0074,EMP0069
INV01174,2024-02-06 19:00:00,1107000,Thẻ Visa/Master,2024-02-06 19:00:00,Đã thanh toán,BKG00025,,CRT0089,EMP0109
INV01175,2024-05-30 17:00:00,255000,Tiền mặt,2024-05-30 17:00:00,Đã thanh toán,BKG01111,,CRT0058,EMP0023
INV01176,2024-06-15 18:00:00,627000,ShopeePay,2024-06-15 18:00:00,Đang xử lý,BKG01092,,CRT0034,EMP0073
INV01177,2024-06-29 17:00:00,163000,Thẻ Visa/Master,2024-06-29 17:00:00,Đang xử lý,BKG00531,DSC044,CRT0006,EMP0042
INV01178,2024-04-19 17:00:00,337000,Tiền mặt,2024-04-19 17:00:00,Đã thanh toán,BKG00261,,CRT0092,EMP0043
INV01179,2024-08-19 22:00:00,652000,ZaloPay,2024-08-19 22:00:00,Hủy,BKG00609,,CRT0040,EMP0057
INV01180,2024-05-16 18:00:00,362000,Tiền mặt,2024-05-16 18:00:00,Đã thanh toán,BKG01032,,CRT0027,EMP0083
INV01181,2024-08-24 17:00:00,579000,Thẻ Visa/Master,2024-08-24 17:00:00,Chưa thanh toán,BKG00376,DSC047,CRT0025,EMP0041
INV01182,2024-10-12 20:00:00,1009000,MoMo,2024-10-12 20:00:00,Đã thanh toán,BKG01312,DSC036,CRT0098,EMP0092
INV01183,2024-01-08 19:00:00,537000,Chuyển khoản ngân hàng,2024-01-08 19:00:00,Đã thanh toán,BKG00587,DSC021,CRT0087,EMP0091
INV01184,2024-05-19 20:00:00,1000000,MoMo,2024-05-19 20:00:00,Chưa thanh toán,BKG00717,,CRT0065,EMP0136
INV01185,2024-02-12 20:00:00,928000,Tiền mặt,2024-02-12 20:00:00,Chưa thanh toán,BKG01160,DSC030,CRT0008,EMP0148
INV01186,2024-05-25 20:00:00,291000,MoMo,2024-05-25 20:00:00,Chưa thanh toán,BKG00716,,CRT0072,EMP0032
INV01187,2024-07-17 10:00:00,768000,Tiền mặt,2024-07-17 10:00:00,Đã thanh toán,BKG00144,DSC048,CRT0007,EMP0110
INV01188,2024-10-01 17:00:00,1248000,Tiền mặt,2024-10-01 17:00:00,Hủy,BKG00208,,CRT0098,EMP0148
INV01189,2024-11-06 10:00:00,552000,Tiền mặt,2024-11-06 10:00:00,Đã thanh toán,BKG00934,,CRT0108,EMP0133
INV01190,2024-04-21 15:00:00,498000,Tiền mặt,2024-04-21 15:00:00,Đã thanh toán,BKG01303,DSC021,CRT0032,EMP0001
INV01191,2024-07-21 15:00:00,840000,ZaloPay,2024-07-21 15:00:00,Đã thanh toán,BKG00114,,CRT0057,EMP0138
INV01192,2024-06-03 21:00:00,874000,Tiền mặt,2024-06-03 21:00:00,Chưa thanh toán,BKG00982,,CRT0002,EMP0143
INV01193,2024-01-16 16:00:00,454000,Chuyển khoản ngân hàng,2024-01-16 16:00:00,Đã thanh toán,BKG00109,,CRT0070,EMP0081
INV01194,2024-12-05 20:00:00,871000,Tiền mặt,2024-12-05 20:00:00,Đã thanh toán,BKG00428,DSC057,CRT0032,EMP0054
INV01195,2024-05-22 17:00:00,956000,Chuyển khoản ngân hàng,2024-05-22 17:00:00,Đã thanh toán,BKG00789,DSC037,CRT0100,EMP0145
INV01196,2024-07-18 20:00:00,344000,Chuyển khoản ngân hàng,2024-07-18 20:00:00,Đã thanh toán,BKG00294,,CRT0047,EMP0055
INV01197,2024-10-13 20:00:00,286000,Thẻ Visa/Master,2024-10-13 20:00:00,Đã thanh toán,BKG00308,,CRT0060,EMP0015
INV01198,2024-06-20 16:00:00,558000,Chuyển khoản ngân hàng,2024-06-20 16:00:00,Đã thanh toán,BKG00985,,CRT0062,EMP0034
INV01199,2024-08-11 17:00:00,482000,Chuyển khoản ngân hàng,2024-08-11 17:00:00,Hủy,BKG00082,,CRT0079,EMP0035
INV01200,2024-11-23 22:00:00,295000,ZaloPay,2024-11-23 22:00:00,Đã thanh toán,BKG00697,DSC050,CRT0005,EMP0122
INV01201,2024-04-22 19:00:00,659000,Chuyển khoản ngân hàng,2024-04-22 19:00:00,Đã thanh toán,BKG00749,DSC031,CRT0067,EMP0058
INV01202,2024-05-18 19:00:00,515000,ZaloPay,2024-05-18 19:00:00,Hủy,BKG00130,,CRT0066,EMP0053
INV01203,2024-01-07 20:00:00,534000,Chuyển khoản ngân hàng,2024-01-07 20:00:00,Đã thanh toán,BKG00560,DSC031,CRT0045,EMP0004
INV01204,2024-04-03 19:00:00,552000,VNPay,2024-04-03 19:00:00,Chưa thanh toán,BKG01385,DSC037,CRT0062,EMP0143
INV01205,2024-09-24 06:00:00,772000,Thẻ Visa/Master,2024-09-24 06:00:00,Đã thanh toán,BKG00081,DSC037,CRT0053,EMP0095
INV01206,2024-07-28 07:00:00,616000,Tiền mặt,2024-07-28 07:00:00,Đã thanh toán,BKG00068,,CRT0024,EMP0070
INV01207,2024-05-28 07:00:00,725000,Chuyển khoản ngân hàng,2024-05-28 07:00:00,Đã thanh toán,BKG01253,,CRT0060,EMP0097
INV01208,2024-11-21 11:00:00,212000,Chuyển khoản ngân hàng,2024-11-21 11:00:00,Đã thanh toán,BKG00289,DSC020,CRT0048,EMP0126
INV01209,2024-04-09 18:00:00,338000,Thẻ Visa/Master,2024-04-09 18:00:00,Đã thanh toán,BKG00902,,CRT0082,EMP0138
INV01210,2024-05-09 15:00:00,503000,ZaloPay,2024-05-09 15:00:00,Hủy,BKG00466,,CRT0066,EMP0135
INV01211,2024-09-16 11:00:00,744000,Tiền mặt,2024-09-16 11:00:00,Đã thanh toán,BKG00127,DSC039,CRT0098,EMP0017
INV01212,2024-03-27 17:00:00,608000,ZaloPay,2024-03-27 17:00:00,Đã thanh toán,BKG00975,,CRT0046,EMP0017
INV01213,2024-07-21 10:00:00,449000,Tiền mặt,2024-07-21 10:00:00,Hủy,BKG01283,DSC021,CRT0098,EMP0014
INV01214,2024-03-20 20:00:00,631000,Chuyển khoản ngân hàng,2024-03-20 20:00:00,Đã thanh toán,BKG01115,DSC047,CRT0089,EMP0121
INV01215,2024-03-09 14:00:00,1160000,ZaloPay,2024-03-09 14:00:00,Đã thanh toán,BKG01062,DSC057,CRT0008,EMP0129
INV01216,2024-03-07 19:00:00,957000,Chuyển khoản ngân hàng,2024-03-07 19:00:00,Đã thanh toán,BKG00429,DSC056,CRT0052,EMP0110
INV01217,2024-12-02 07:00:00,543000,Chuyển khoản ngân hàng,2024-12-02 07:00:00,Đã thanh toán,BKG00954,DSC033,CRT0029,EMP0101
INV01218,2024-02-09 20:00:00,373000,Chuyển khoản ngân hàng,2024-02-09 20:00:00,Đã thanh toán,BKG00282,DSC029,CRT0071,EMP0011
INV01219,2024-11-14 06:00:00,516000,Tiền mặt,2024-11-14 06:00:00,Đã thanh toán,BKG01210,DSC052,CRT0092,EMP0089
INV01220,2024-03-24 11:00:00,780000,Thẻ Visa/Master,2024-03-24 11:00:00,Đã thanh toán,BKG00148,DSC050,CRT0030,EMP0052
INV01221,2024-02-01 17:00:00,1560000,MoMo,2024-02-01 17:00:00,Chưa thanh toán,BKG00032,,CRT0033,EMP0138
INV01222,2024-08-17 07:00:00,142000,MoMo,2024-08-17 07:00:00,Đã thanh toán,BKG00774,,CRT0050,EMP0026
INV01223,2024-12-23 17:00:00,315000,Chuyển khoản ngân hàng,2024-12-23 17:00:00,Đã thanh toán,BKG00352,,CRT0059,EMP0082
INV01224,2024-02-07 07:00:00,718000,Chuyển khoản ngân hàng,2024-02-07 07:00:00,Đã thanh toán,BKG01050,DSC058,CRT0079,EMP0009
INV01225,2024-10-26 20:00:00,691000,Chuyển khoản ngân hàng,2024-10-26 20:00:00,Chưa thanh toán,BKG00602,DSC060,CRT0013,EMP0061
INV01226,2024-12-25 19:00:00,771000,Tiền mặt,2024-12-25 19:00:00,Đã thanh toán,BKG00486,,CRT0027,EMP0046
INV01227,2024-08-17 08:00:00,430000,Thẻ Visa/Master,2024-08-17 08:00:00,Hủy,BKG01190,DSC053,CRT0005,EMP0150
INV01228,2024-08-17 17:00:00,411000,ShopeePay,2024-08-17 17:00:00,Đã thanh toán,BKG01358,,CRT0016,EMP0126
INV01229,2024-12-25 15:00:00,562000,Thẻ Visa/Master,2024-12-25 15:00:00,Đã thanh toán,BKG00610,,CRT0047,EMP0044
INV01230,2024-02-14 20:00:00,479000,Tiền mặt,2024-02-14 20:00:00,Đã thanh toán,BKG01311,,CRT0047,EMP0149
INV01231,2024-08-10 19:00:00,411000,MoMo,2024-08-10 19:00:00,Đã thanh toán,BKG01397,,CRT0106,EMP0053
INV01232,2024-03-05 18:00:00,1028000,ZaloPay,2024-03-05 18:00:00,Đã thanh toán,BKG00111,,CRT0065,EMP0067
INV01233,2024-08-07 11:00:00,1149000,Tiền mặt,2024-08-07 11:00:00,Đã thanh toán,BKG00303,,CRT0078,EMP0091
INV01234,2024-04-11 18:00:00,1140000,Thẻ Visa/Master,2024-04-11 18:00:00,Chưa thanh toán,BKG01324,,CRT0063,EMP0043
INV01235,2024-01-22 18:00:00,939000,Tiền mặt,2024-01-22 18:00:00,Đã thanh toán,BKG00387,,CRT0101,EMP0139
INV01236,2024-05-21 20:00:00,1055000,Chuyển khoản ngân hàng,2024-05-21 20:00:00,Hủy,BKG01254,,CRT0024,EMP0021
INV01237,2024-01-27 14:00:00,514000,ShopeePay,2024-01-27 14:00:00,Chưa thanh toán,BKG00179,DSC014,CRT0003,EMP0073
INV01238,2024-07-21 15:00:00,158000,Chuyển khoản ngân hàng,2024-07-21 15:00:00,Hủy,BKG00114,,CRT0059,EMP0044
INV01239,2024-02-04 21:00:00,1292000,Tiền mặt,2024-02-04 21:00:00,Đã thanh toán,BKG01051,DSC060,CRT0032,EMP0053
INV01240,2024-08-04 22:00:00,730000,Chuyển khoản ngân hàng,2024-08-04 22:00:00,Hủy,BKG01371,,CRT0011,EMP0046
INV01241,2024-12-20 18:00:00,409000,Thẻ Visa/Master,2024-12-20 18:00:00,Đã thanh toán,BKG00229,,CRT0036,EMP0006
INV01242,2024-04-28 18:00:00,613000,ZaloPay,2024-04-28 18:00:00,Đã thanh toán,BKG00979,DSC008,CRT0020,EMP0036
INV01243,2024-02-08 17:00:00,749000,ZaloPay,2024-02-08 17:00:00,Hủy,BKG00132,DSC042,CRT0024,EMP0012
INV01244,2024-05-26 19:00:00,1158000,Tiền mặt,2024-05-26 19:00:00,Đã thanh toán,BKG00799,,CRT0042,EMP0066
INV01245,2024-02-08 17:00:00,222000,Thẻ Visa/Master,2024-02-08 17:00:00,Chưa thanh toán,BKG00132,DSC025,CRT0017,EMP0086
INV01246,2024-12-22 18:00:00,603000,Chuyển khoản ngân hàng,2024-12-22 18:00:00,Chưa thanh toán,BKG00507,DSC048,CRT0060,EMP0061
INV01247,2024-01-29 18:00:00,595000,Tiền mặt,2024-01-29 18:00:00,Đã thanh toán,BKG00375,,CRT0029,EMP0113
INV01248,2024-12-31 18:00:00,379000,Chuyển khoản ngân hàng,2024-12-31 18:00:00,Hủy,BKG00901,,CRT0004,EMP0038
INV01249,2024-11-11 17:00:00,940000,Chuyển khoản ngân hàng,2024-11-11 17:00:00,Đã thanh toán,BKG00726,DSC013,CRT0100,EMP0024
INV01250,2024-06-11 17:00:00,376000,VNPay,2024-06-11 17:00:00,Đang xử lý,BKG01390,,CRT0016,EMP0068
INV01251,2024-12-22 18:00:00,492000,Tiền mặt,2024-12-22 18:00:00,Đã thanh toán,BKG01146,DSC049,CRT0080,EMP0027
INV01252,2024-10-09 20:00:00,124000,Tiền mặt,2024-10-09 20:00:00,Đang xử lý,BKG00828,DSC049,CRT0072,EMP0017
INV01253,2024-12-13 19:00:00,356000,Thẻ Visa/Master,2024-12-13 19:00:00,Đã thanh toán,BKG01353,,CRT0050,EMP0031
INV01254,2024-03-28 18:00:00,960000,VNPay,2024-03-28 18:00:00,Đã thanh toán,BKG00100,,CRT0101,EMP0108
INV01255,2024-04-12 17:00:00,205000,Tiền mặt,2024-04-12 17:00:00,Chưa thanh toán,BKG01217,DSC037,CRT0057,EMP0056
INV01256,2024-11-29 08:00:00,730000,Thẻ Visa/Master,2024-11-29 08:00:00,Đã thanh toán,BKG00623,,CRT0031,EMP0113
INV01257,2024-09-30 19:00:00,597000,Chuyển khoản ngân hàng,2024-09-30 19:00:00,Đã thanh toán,BKG00614,,CRT0063,EMP0134
INV01258,2024-09-08 18:00:00,196000,Chuyển khoản ngân hàng,2024-09-08 18:00:00,Đã thanh toán,BKG01179,DSC046,CRT0049,EMP0028
INV01259,2024-03-28 17:00:00,903000,Thẻ Visa/Master,2024-03-28 17:00:00,Đã thanh toán,BKG01094,,CRT0013,EMP0051
INV01260,2024-03-16 20:00:00,610000,Chuyển khoản ngân hàng,2024-03-16 20:00:00,Đã thanh toán,BKG01322,DSC004,CRT0021,EMP0073
INV01261,2024-02-07 07:00:00,818000,Chuyển khoản ngân hàng,2024-02-07 07:00:00,Đã thanh toán,BKG01050,,CRT0033,EMP0054
INV01262,2024-03-28 18:00:00,545000,Thẻ Visa/Master,2024-03-28 18:00:00,Đã thanh toán,BKG01106,,CRT0007,EMP0053
INV01263,2024-07-10 19:00:00,231000,VNPay,2024-07-10 19:00:00,Đang xử lý,BKG01281,DSC011,CRT0037,EMP0150
INV01264,2024-01-27 19:00:00,1034000,Tiền mặt,2024-01-27 19:00:00,Đã thanh toán,BKG01261,DSC031,CRT0078,EMP0027
INV01265,2024-03-30 18:00:00,660000,VNPay,2024-03-30 18:00:00,Chưa thanh toán,BKG00795,,CRT0058,EMP0131
INV01266,2024-10-05 20:00:00,220000,MoMo,2024-10-05 20:00:00,Đã thanh toán,BKG00758,,CRT0069,EMP0022
INV01267,2024-01-23 17:00:00,785000,Tiền mặt,2024-01-23 17:00:00,Đã thanh toán,BKG01171,DSC029,CRT0101,EMP0133
INV01268,2024-08-05 19:00:00,479000,Thẻ Visa/Master,2024-08-05 19:00:00,Đã thanh toán,BKG00892,,CRT0060,EMP0085
INV01269,2024-07-06 17:00:00,420000,Thẻ Visa/Master,2024-07-06 17:00:00,Đã thanh toán,BKG00588,,CRT0020,EMP0095
INV01270,2024-04-27 20:00:00,544000,Tiền mặt,2024-04-27 20:00:00,Hủy,BKG00767,,CRT0059,EMP0013
INV01271,2024-10-19 20:00:00,1028000,Chuyển khoản ngân hàng,2024-10-19 20:00:00,Chưa thanh toán,BKG00658,,CRT0030,EMP0014
INV01272,2024-06-07 17:00:00,735000,Tiền mặt,2024-06-07 17:00:00,Đã thanh toán,BKG01135,DSC046,CRT0056,EMP0009
INV01273,2024-11-15 17:00:00,377000,Tiền mặt,2024-11-15 17:00:00,Hủy,BKG00210,,CRT0061,EMP0147
INV01274,2024-09-29 07:00:00,567000,Thẻ Visa/Master,2024-09-29 07:00:00,Đang xử lý,BKG00551,DSC005,CRT0084,EMP0028
INV01275,2024-10-09 10:00:00,710000,Tiền mặt,2024-10-09 10:00:00,Đã thanh toán,BKG00307,,CRT0064,EMP0046
INV01276,2024-05-04 07:00:00,303000,VNPay,2024-05-04 07:00:00,Chưa thanh toán,BKG00106,DSC057,CRT0083,EMP0149
INV01277,2024-07-02 18:00:00,637000,Chuyển khoản ngân hàng,2024-07-02 18:00:00,Đã thanh toán,BKG00879,,CRT0034,EMP0040
INV01278,2024-08-10 18:00:00,872000,Chuyển khoản ngân hàng,2024-08-10 18:00:00,Đã thanh toán,BKG00731,,CRT0056,EMP0114
INV01279,2024-07-17 19:00:00,677000,Tiền mặt,2024-07-17 19:00:00,Đã thanh toán,BKG00694,,CRT0057,EMP0002
INV01280,2024-05-10 19:00:00,1065000,Tiền mặt,2024-05-10 19:00:00,Chưa thanh toán,BKG00075,DSC021,CRT0046,EMP0065
INV01281,2024-08-29 15:00:00,325000,Chuyển khoản ngân hàng,2024-08-29 15:00:00,Đã thanh toán,BKG00042,DSC057,CRT0103,EMP0116
INV01282,2024-11-04 17:00:00,878000,Tiền mặt,2024-11-04 17:00:00,Đã thanh toán,BKG00020,,CRT0084,EMP0046
INV01283,2024-03-02 21:00:00,358000,Tiền mặt,2024-03-02 21:00:00,Đã thanh toán,BKG00586,DSC058,CRT0025,EMP0004
INV01284,2024-05-02 19:00:00,87000,Tiền mặt,2024-05-02 19:00:00,Chưa thanh toán,BKG00199,DSC032,CRT0061,EMP0032
INV01285,2024-12-09 14:00:00,696000,MoMo,2024-12-09 14:00:00,Hủy,BKG01118,DSC014,CRT0067,EMP0088
INV01286,2024-06-27 21:00:00,335000,Chuyển khoản ngân hàng,2024-06-27 21:00:00,Đã thanh toán,BKG00534,,CRT0036,EMP0035
INV01287,2024-12-04 20:00:00,937000,MoMo,2024-12-04 20:00:00,Hủy,BKG01145,,CRT0008,EMP0142
INV01288,2024-11-18 22:00:00,1002000,MoMo,2024-11-18 22:00:00,Hủy,BKG01086,,CRT0101,EMP0146
INV01289,2024-08-05 22:00:00,432000,Tiền mặt,2024-08-05 22:00:00,Chưa thanh toán,BKG00407,,CRT0015,EMP0084
INV01290,2024-08-02 19:00:00,623000,Tiền mặt,2024-08-02 19:00:00,Chưa thanh toán,BKG00209,,CRT0043,EMP0079
INV01291,2024-01-07 20:00:00,730000,Thẻ Visa/Master,2024-01-07 20:00:00,Chưa thanh toán,BKG00560,,CRT0087,EMP0063
INV01292,2024-04-26 17:00:00,551000,Thẻ Visa/Master,2024-04-26 17:00:00,Đã thanh toán,BKG01133,DSC013,CRT0079,EMP0059
INV01293,2024-03-17 18:00:00,431000,Chuyển khoản ngân hàng,2024-03-17 18:00:00,Đã thanh toán,BKG00669,,CRT0068,EMP0150
INV01294,2024-10-20 18:00:00,778000,Tiền mặt,2024-10-20 18:00:00,Đang xử lý,BKG01088,,CRT0089,EMP0138
INV01295,2024-02-06 19:00:00,738000,Chuyển khoản ngân hàng,2024-02-06 19:00:00,Đã thanh toán,BKG00025,DSC027,CRT0079,EMP0047
INV01296,2024-05-19 20:00:00,363000,Tiền mặt,2024-05-19 20:00:00,Đã thanh toán,BKG00948,DSC019,CRT0007,EMP0016
INV01297,2024-10-26 20:00:00,939000,VNPay,2024-10-26 20:00:00,Hủy,BKG00602,,CRT0018,EMP0139
INV01298,2024-10-28 19:00:00,895000,Chuyển khoản ngân hàng,2024-10-28 19:00:00,Đã thanh toán,BKG01249,DSC041,CRT0078,EMP0117
INV01299,2024-04-10 18:00:00,782000,MoMo,2024-04-10 18:00:00,Chưa thanh toán,BKG01001,DSC002,CRT0078,EMP0030
INV01300,2024-09-15 20:00:00,978000,Tiền mặt,2024-09-15 20:00:00,Đã thanh toán,BKG00500,,CRT0002,EMP0028
